기준년도,시군명,읍면동명,관리번호,설치장소명,소재지도로명주소,소재지지번주소,설치일자,높이(m),펼침지름(m),원단,위도,경도,당해년도운영시작일자,당해년도운영종료일자,관리기관명,관리기관전화번호,데이터기준일자
2019,김포시,운양동,운양-22,청수초앞 삼거리,,경기도 김포시 운양동 1400-2,,3.5,4,매쉬,37.65346648,126.6771318,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,운양동,운양-23,청수초앞 삼거리,,경기도 김포시 운양동 1400-2,,3.5,4,매쉬,37.65346648,126.6771318,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,장기동,장기-3,운양중입구 사거리,,경기도 김포시 장기동 1946,,3.5,5,매쉬,37.64396768,126.6761875,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기동,장기-8,가현사거리,,경기도 김포시 장기동 2032,,3.5,5,매쉬,37.64027241,126.6757165,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기동,장기-12,장기우체국앞 사거리,,경기도 김포시 장기동 1800,,3.5,5,매쉬,37.6406856,126.6688374,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기동,장기-16,고창중학교입구사거리,,경기도 김포시 장기동 1791,,3.5,4,매쉬,37.64349042,126.6698332,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,장기동,장기-21,금빛초교입구사거리,,경기도 김포시 장기동 2091,,3.5,4,매쉬,37.63610562,126.6774115,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,구래동,구래-6,변전소사거리,,경기도 김포시 마산동 637-1,,3.5,5,매쉬,37.63660591,126.6274466,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,구래동,구래-10,구래역사거리,,경기도 김포시 구래동 6905-1,,3.5,5,매쉬,37.64404174,126.6311936,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,구래동,구래-18,구래동주민센터입구사거리,,경기도 김포시 구래동 6928,,3.5,5,매쉬,37.64571278,126.6240355,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,구래동,구래-23,솔터마을입구 삼거리,,경기도 김포시 마산동 677,,3.5,4,매쉬,37.6404111,126.6341462,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,구래동,구래-27,솔터마을입구 사거리,,경기도 김포시 구래동 6905-1,,3.5,4,매쉬,37.64404174,126.6311936,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,운양동,운양-16,인공폭포사거리,,경기도 김포시 운양동 1393,,3.5,5,매쉬,37.64882011,126.6780813,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-20,지경사거리,,경기도 김포시 운양동 1406-2,,3.5,5,매쉬,37.65296403,126.6714114,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,양촌읍,양촌-5,김포독립운동기념관입구 삼거리,,경기도 김포시 양촌읍 양곡리 1504,,3.5,5,매쉬,37.65571433,126.6271124,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,구래동,구래-21,나비마을사거리,,경기도 김포시 구래동 6905,,3.5,4,매쉬,37.64279657,126.6249454,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,구래동,구래-22,나비마을사거리,,경기도 김포시 구래동 6905,,3.5,4,매쉬,37.64279657,126.6249454,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,구래동,구래-24,솔터마을입구 삼거리,,경기도 김포시 마산동 677,,3.5,4,매쉬,37.6404111,126.6341462,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,구래동,구래-25,솔터초교앞 삼거리,,경기도 김포시 마산동 678,,3.5,4,매쉬,37.64232676,126.6330603,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,구래동,구래-26,솔터마을입구 사거리,,경기도 김포시 구래동 6905-1,,3.5,4,매쉬,37.64404174,126.6311936,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,운양동,운양-1,e편한세상입구 사거리,,경기도 김포시 운양동 1400-1,,3.5,5,매쉬,37.65585372,126.6836035,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-2,e편한세상입구 사거리,,경기도 김포시 운양동 1400-1,,3.5,5,매쉬,37.65585372,126.6836035,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-3,운양역인근 횡단보도,,경기도 김포시 운양동 1300-5,,3.5,5,매쉬,37.65366015,126.682049,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-4,운양역인근 횡단보도,,경기도 김포시 운양동 1306-5,,3.5,5,매쉬,37.65323695,126.6821415,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-5,운양역사거리,경기도 김포시 김포한강1로 지하 235,경기도 김포시 운양동 1299-4,,3.5,5,매쉬,37.65393401,126.6833624,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-6,운양역사거리,,경기도 김포시 운양동 1298-2,,3.5,5,매쉬,37.6539903,126.6841894,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-7,운양역사거리,,경기도 김포시 운양동 1307-1,,3.5,5,매쉬,37.65349478,126.6841915,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-8,운양역사거리,,경기도 김포시 운양동 1306-8,,3.5,5,매쉬,37.65346572,126.6834437,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-9,전원마을1단지앞 사거리,,경기도 김포시 운양동 1424,,3.5,5,매쉬,37.64621325,126.6802455,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-10,전원마을1단지앞 사거리,,경기도 김포시 운양동 1424,,3.5,3,매쉬,37.64621325,126.6802455,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-11,전원마을1단지앞 사거리,,경기도 김포시 운양동 1424,,3.5,5,매쉬,37.64621325,126.6802455,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-12,장기IC사거리,,경기도 김포시 운양동 1426,,3.5,5,매쉬,37.64512575,126.6812246,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-13,장기IC사거리,,경기도 김포시 운양동 1426,,3.5,5,매쉬,37.64512575,126.6812246,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-14,한강로입구사거리,,경기도 김포시 운양동 1403-1,,3.5,5,매쉬,37.65002211,126.676161,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-15,한강로입구사거리,,경기도 김포시 운양동 1403-1,,3.5,5,매쉬,37.65002211,126.676161,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-17,인공폭포사거리,,경기도 김포시 운양동 1393,,3.5,5,매쉬,37.64882011,126.6780813,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-18,인공폭포사거리,,경기도 김포시 운양동 1400-2,,3.5,5,매쉬,37.65346648,126.6771318,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,운양동,운양-19,지경사거리,,경기도 김포시 운양동 1406-2,,3.5,5,매쉬,37.65296403,126.6714114,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,통진읍,통진-3,통진중고사거리,,경기도 김포시 통진읍 마송리 589,,3.5,4,매쉬,37.68639868,126.6044198,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,통진읍,통진-4,통진중고사거리,,경기도 김포시 통진읍 마송리 567,,3.5,5,매쉬,37.68898902,126.6031135,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,통진읍,통진-5,통진중고사거리,,경기도 김포시 통진읍 마송리 630-1,,3.5,5,매쉬,37.68756618,126.6033138,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,고촌읍,고촌-2,고촌읍행정복지센터입구 삼거리,,경기도 김포시 고촌읍 신곡리 1099-1,,3.5,5,매쉬,37.60188926,126.7698753,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,고촌읍,고촌-3,신곡초등학교앞 사거리,,경기도 김포시 고촌읍 신곡리 1277,,3.5,4,매쉬,37.5962803,126.767413,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,양촌읍,양촌-1,양곡성당앞 교차로,,경기도 김포시 양촌읍 양곡리 1504,,3.5,5,매쉬,37.65571433,126.6271124,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,양촌읍,양촌-2,양곡성당앞 교차로,,경기도 김포시 양촌읍 양곡리 1504,,3.5,5,매쉬,37.65571433,126.6271124,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,양촌읍,양촌-3,김포독립운동기념관입구 삼거리,,경기도 김포시 양촌읍 양곡리 1504,,3.5,5,매쉬,37.65571433,126.6271124,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,양촌읍,양촌-7,학운초등학교앞 삼거리,,경기도 김포시 양촌읍 학운리 3092,,3.5,4,매쉬,37.61907515,126.6224717,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,김포본동,김포본-1,감정삼거리,,경기도 김포시 감정동 506-1,,3.5,5,매쉬,37.62341023,126.6973578,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,김포본동,김포본-3,걸포사거리,,경기도 김포시 북변동 657-15,,3.5,5,매쉬,37.63038244,126.7110821,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,김포본동,김포본-4,걸포사거리,,경기도 김포시 북변동 112-40,,3.5,3,매쉬,37.63024606,126.7105842,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,김포본동,김포본-5,한국통신삼거리,,경기도 김포시 북변동 835,,3.5,4,매쉬,37.62340811,126.714417,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,김포본동,김포본-7,걸포사거리,경기도 김포시 김포대로 998,경기도 김포시 걸포동 384-24번지,,3.5,4,매쉬,37.63132637,126.7102401,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,장기본동,장기본-2,지경사거리,,경기도 김포시 장기동 1330,,3.5,5,매쉬,37.65118813,126.6710567,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기본동,장기본-4,장기역사거리,,경기도 김포시 장기동 1773,,3.5,5,매쉬,37.64474237,126.6696917,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기본동,장기본-5,장기동농협앞 삼거리,,경기도 김포시 장기동 1791,,3.5,5,매쉬,37.64349042,126.6698332,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기본동,장기본-6,장기중삼거리,,경기도 김포시 장기동 1320,,3.5,5,매쉬,37.64774143,126.666109,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기본동,장기본-8,운유초교입구사거리,,경기도 김포시 장기동 1891,,3.5,5,매쉬,37.64743423,126.6626657,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기동,장기-18,장기도서관앞사거리,,경기도 김포시 장기동 2027,,3.5,4,매쉬,37.64198912,126.6774765,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,장기동,장기-19,금빛수로1교사거리,,경기도 김포시 장기동 2032-1,,3.5,4,매쉬,37.63899002,126.6778861,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,장기동,장기-20,금빛수로1교사거리,,경기도 김포시 장기동 2032-1,,3.5,4,매쉬,37.63899002,126.6778861,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,장기동,장기-22,금빛초교입구사거리,,경기도 김포시 장기동 2091,,3.5,4,매쉬,37.63610562,126.6774115,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,장기동,장기-23,한강센트럴자이정문 사거리,,경기도 김포시 장기동 산268,,3.5,4,매쉬,37.63519136,126.6758634,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,장기동,장기-24,장기동행정복지센터 앞 사거리,,경기도 김포시 장기동 2057,,3.5,4,매쉬,37.63904518,126.6718018,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,장기동,장기-25,장기동행정복지센터 앞 사거리,,경기도 김포시 장기동 2057,,3.5,4,매쉬,37.63904518,126.6718018,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,구래동,구래-1,호수초교앞 삼거리,경기도 김포시 김포한강4로420번길 88,경기도 김포시 구래동 6874-25,,3.5,5,매쉬,37.65059824,126.6332573,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,구래동,구래-2,호수초교앞 삼거리,경기도 김포시 김포한강4로420번길 88,경기도 김포시 구래동 6874-25,,3.5,5,매쉬,37.65059824,126.6332573,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,구래동,구래-3,솔터초교앞 삼거리,,경기도 김포시 마산동 678,,3.5,5,매쉬,37.64232676,126.6330603,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,구래동,구래-4,변전소사거리,경기도 김포시 김포한강9로12번길 8-16,경기도 김포시 구래동 6896-10,,3.5,5,매쉬,37.63732721,126.6276129,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,구래동,구래-5,변전소사거리,경기도 김포시 김포한강9로12번길 8-16,경기도 김포시 구래동 6896-10,,3.5,5,매쉬,37.63732721,126.6276129,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,구래동,구래-7,나비초교앞 사거리,,경기도 김포시 구래동 6900-1,,3.5,4,매쉬,37.63999287,126.6244158,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,구래동,구래-8,나비초교앞 사거리,,경기도 김포시 구래동 6904-1,,3.5,5,매쉬,37.64093736,126.6267563,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,구래동,구래-9,나비초교앞 사거리,,경기도 김포시 구래동 6900-1,,3.5,5,매쉬,37.63999287,126.6244158,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,구래동,구래-11,구래역사거리,,경기도 김포시 구래동 6905-1,,3.5,5,매쉬,37.64404174,126.6311936,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,가평군,조종면,조종면-1,현리 오거리,,경기도 가평군 조종면 현리 410-2,2019-06-08,3,3,메쉬,37.81753647,127.3485337,2021-05-20,2021-09-30,유퍼니,031-580-2191,2022-06-14
2019,가평군,조종면,조종면-2,현리 아랫삼거리,경기도 가평군 조종면 청군로 1246,경기도 가평군 조종면 현리 413-8번지,2019-06-08,3,3,메쉬,37.81581443,127.3489572,2021-05-20,2021-09-30,유퍼니,031-580-2191,2022-06-14
2019,가평군,가평읍,가평읍-1,군청 앞,,경기도 가평군 가평읍 읍내리 493-2,2019-06-08,3,3,메쉬,37.82993142,127.5107168,2021-05-20,2021-09-30,유퍼니,031-580-2191,2022-06-14
2019,가평군,가평읍,가평읍-2,군청 옆 CU편의점 앞,,경기도 가평군 가평읍 읍내리 495-45,2019-06-08,3,3,메쉬,37.83059099,127.5102783,2021-05-20,2021-09-30,유퍼니,031-580-2191,2022-06-14
2019,가평군,가평읍,가평읍-4,바빈스커피 앞,,경기도 가평군 가평읍 대곡리 275-2,2019-06-08,3,3,메쉬,37.82667508,127.5116373,2021-05-20,2021-09-30,유퍼니,031-580-2191,2022-06-14
2019,오산시,부산동,부산동-24,보건소 사거리 2,,경기도 오산시 부산동 821,2019-05-31,3.6,4,,37.1590879,127.078968,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,오산동,오산동-25,보건소 사거리 1,,경기도 오산시 오산동 25,2019-05-31,3.6,4,,37.1590486,127.0784969,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,오산동,오산동-28,오산시청 사거리 1,경기도 오산시 성호대로 129,경기도 오산시 오산동 925-8번지,2019-05-31,3.6,4,,37.1489365,127.076103,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,오산동,오산동-29,우리은행 사거리 1,,경기도 오산시 오산동 940,2019-05-31,3.6,4,,37.1489431,127.0746994,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,오산동,오산동-30,우리은행 사거리 2,,경기도 오산시 오산동 940,2019-05-31,3.6,4,,37.1486014,127.0746653,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,오산동,오산동-31,우리은행 사거리 3,,경기도 오산시 오산동 940,2019-05-31,3.6,4,,37.1486233,127.0743461,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,오산동,오산동-33,오산동 중원사거리 1,경기도 오산시 성호대로 65,경기도 오산시 오산동 873-7번지,2019-05-31,3.6,3,,37.1491115,127.0685931,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,오산동,오산동-34,오산동 중원사거리 2,경기도 오산시 성호대로 66,경기도 오산시 오산동 876-1번지,2019-05-31,3.6,3,,37.1488193,127.0686411,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,부산동,부산동-41,부산동 씨티자이 사거리 2,경기도 오산시 부산중앙로 11,경기도 오산시 부산동 800번지 오산시티자이1단지,2019-07-03,3.6,4,,37.150454,127.0908679,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,부산동,부산동-42,부산동 씨티자이 사거리 3,,경기도 오산시 부산동 25-6,2019-07-03,3.6,4,,37.150722,127.0909603,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,금암동,금암동-7,"금암마을3,4단지 사거리3",,경기도 오산시 금암동 547,2019-05-31,3.6,4,,37.1764831,127.0443569,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,금암동,금암동-8,"금암마을3,4단지 사거리2",,경기도 오산시 금암동 512-3,2019-05-31,3.6,4,,37.1767068,127.0442717,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,금암동,금암동-10,"금암마을3,4단지 사거리 4",,경기도 오산시 금암동 513-3,2019-05-31,3.6,4,,37.1764561,127.0440769,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,금암동,금암동-11,고인동 공원 인피니트타워 앞,경기도 오산시 문헌공로 3,경기도 오산시 금암동 502-5번지,2019-05-31,3.6,4,,37.1747162,127.0466946,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,내삼미동,내삼미동-12,세교우체국 앞,,경기도 오산시 내삼미동 495-1,2019-05-31,3.6,4,,37.1762392,127.0539542,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,수청동,수청동-14,오산대역 홈플러스 사거리 3,,경기도 오산시 수청동 604,2019-05-31,3.6,4,,37.1705995,127.0606459,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,수청동,수청동-15,오산대역 홈플러스 사거리 1,,경기도 오산시 수청동 613-2,2019-05-31,3.6,4,,37.1702953,127.0611411,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,수청동,수청동-16,오산대역 홈플러스 사거리 2,,경기도 오산시 수청동 600,2019-05-31,3.6,4,,37.1702683,127.0607684,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,내삼미동,내삼미동-18,세교 호반베르디움 앞,,경기도 오산시 내삼미동 899-4,2019-05-31,3.6,4,,37.1731914,127.0657673,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,내삼미동,내삼미동-19,세미초교 앞,,경기도 오산시 내삼미동 897-2,2019-05-31,3.6,4,,37.1732134,127.0654359,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,내삼미동,내삼미동-20,은여울어린이집 사거리 1,,경기도 오산시 내삼미동 624,2019-05-31,3.6,4,,37.1711109,127.0661987,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,내삼미동,내삼미동-21,은여울어린이집 사거리 2,,경기도 오산시 내삼미동 898-4,2019-05-31,3.6,4,,37.1714802,127.0661286,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,수청동,수청동-23,수청주공 사거리 2,,경기도 오산시 수청동 17-1,2019-05-31,3.6,4,,37.166415,127.0671675,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,원동,원동-35,대원동 주민센터 사거리2,,경기도 오산시 원동 854,2019-05-31,3.6,4,,37.1389986,127.0720771,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,원동,원동-36,대원동 주민센터 사거리3,,경기도 오산시 원동 854,2019-05-31,3.6,4,,37.1387665,127.0720777,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,원동,원동-37,대원동 주민센터 사거리1,,경기도 오산시 원동 854,2019-05-31,3.6,4,,37.1389877,127.0718419,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,원동,원동-38,원동초교 사거리 1,,경기도 오산시 원동 439-5,2019-05-31,3.6,3,,37.1360054,127.069093,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,오산시,원동,원동-39,원동초교 사거리 2,,경기도 오산시 원동 810,2019-05-31,3.6,4,,37.135671,127.0690689,,,경기도 오산시청,031-8036-7798,2022-05-26
2019,광명시,철산3동,10,수협 광명동지점 사거리 앞,"경기도 광명시 목감로 58   (광명동, 광명해모로이연)",경기도 광명시 광명동 785번지 광명해모로이연,2019-07-13,,,,37.4730383,126.8491464,,,안전총괄과,,2022-04-19
2019,광명시,소하1동,46,상업지구사거리 U+스퀘어 앞 교통섬,경기도 광명시 금하로 458,경기도 광명시 소하동 1340-5번지,2019-09-11,,,,37.4484072,126.8833217,,,안전총괄과,,2022-04-19
2019,김포시,장기본동,장기본-20,푸른솔초 앞 사거리,,경기도 김포시 장기동 1892-1,,3.5,4,매쉬,37.65106983,126.6643035,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,사우동,사우-1,한국통신삼거리,,경기도 김포시 북변동 875-1,,3.5,5,매쉬,37.62299312,126.714192,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,사우동,사우-2,풍년마을사거리,,경기도 김포시 사우동 854,,3.5,5,매쉬,37.62249732,126.7215453,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,사우동,사우-3,풍년마을사거리,,경기도 김포시 사우동 854,,3.5,5,매쉬,37.62249732,126.7215453,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,사우동,사우-4,kt플라자 앞 횡단보도,,경기도 김포시 사우동 854,,3.5,5,매쉬,37.62249732,126.7215453,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,사우동,사우-5,사우사거리,,경기도 김포시 사우동 854,,3.5,5,매쉬,37.62249732,126.7215453,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,사우동,사우-6,사우사거리,,경기도 김포시 사우동 930,,3.5,5,매쉬,37.61955438,126.7191325,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,풍무동,풍무-1,풍무초등학교삼거리,경기도 김포시 풍무로96번길 57,경기도 김포시 풍무동 383-33,,3.5,5,매쉬,37.60457678,126.7252707,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기동,장기-1,한강로입구사거리,,경기도 김포시 장기동 1920-2,,3.5,5,매쉬,37.64882759,126.6742739,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기동,장기-2,장기IC사거리,,경기도 김포시 장기동 1988,,3.5,5,매쉬,37.64363329,126.6790783,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기동,장기-4,운양중입구 사거리,,경기도 김포시 장기동 1946,,3.5,5,매쉬,37.64396768,126.6761875,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기동,장기-5,운양중입구 사거리,,경기도 김포시 장기동 1946,,3.5,5,매쉬,37.64396768,126.6761875,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기동,장기-6,한강센트럴자이정문 사거리,,경기도 김포시 장기동 2094,,3.5,5,매쉬,37.63546117,126.6756923,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기동,장기-9,가현사거리,,경기도 김포시 장기동 2032,,3.5,5,매쉬,37.64027241,126.6757165,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기동,장기-11,장기우체국앞 사거리,,경기도 김포시 장기동 1800,,3.5,5,매쉬,37.6406856,126.6688374,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기동,장기-13,장기역사거리,,경기도 김포시 장기동 1791,,3.5,5,매쉬,37.64349042,126.6698332,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기동,장기-14,장기역사거리,,경기도 김포시 장기동 1791,,3.5,5,매쉬,37.64349042,126.6698332,2020-05-20,2020-09-30,썬파인,,2020-03-10
2019,김포시,장기동,장기-15,고창중학교입구사거리,,경기도 김포시 장기동 1791,,3.5,4,매쉬,37.64349042,126.6698332,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,김포시,장기동,장기-17,가현사거리,,경기도 김포시 장기동 2032,,3.5,4,매쉬,37.64027241,126.6757165,2020-05-20,2020-09-30,본네이처,,2020-03-10
2019,가평군,가평읍,가평읍-5,종합운동장입구사거리 CU편의점 앞,경기도 가평군 가평읍 석봉로 126,경기도 가평군 가평읍 대곡리 245번지,2019-06-08,3,3,메쉬,37.82632191,127.5120551,2021-05-20,2021-09-30,유퍼니,031-580-2191,2022-06-14
2019,가평군,가평읍,가평읍-6,시장떡방앗간 건너편,경기도 가평군 가평읍 오리나무길 3,경기도 가평군 가평읍 읍내리 349-15번지,2019-06-08,3,3,메쉬,37.82712195,127.5145481,2021-05-20,2021-09-30,유퍼니,031-580-2191,2022-06-14
2019,가평군,가평읍,가평읍-7,다이룸빌딩 앞,,경기도 가평군 가평읍 읍내리 361-5,2019-06-08,3,3,메쉬,37.82709334,127.5149114,2021-05-20,2021-09-30,유퍼니,031-580-2191,2022-06-14
2019,가평군,가평읍,가평읍-8,가평 오거리,,경기도 가평군 가평읍 대곡리 121-11,2021-04-20,3.5,5,메쉬,37.82031641,127.5132745,2021-05-20,2021-09-30,본네이처,031-580-2191,2022-06-14
2019,가평군,가평읍,가평읍-9,이화원 입구,,경기도 가평군 가평읍 대곡리 99-4,2019-06-08,3,3,메쉬,37.81945582,127.5143589,2021-05-20,2021-09-30,유퍼니,031-580-2191,2022-06-14
2019,구리시,동구동,동구동 2019-001,안말 알뜰마트 황단보도,경기도 구리시 동구릉로389번길 4,경기도 구리시 사노동 209-20번지,2019-08-23,3.5,4,방수,37.63251763,127.1419072,2022-05-13,,구리시청,031-550-2162,2022-05-18
2019,구리시,수택1동,수택1동 2019-006,CU 횡단보도,경기도 구리시 검배로 61,경기도 구리시 수택동 504-2번지,2019-08-23,3.5,4,방수,37.5967937,127.1454176,2022-05-13,,구리시청,031-550-2162,2022-05-18
2019,구리시,교문2동,교문2동 2019-005,정각사입구 교차로(함흥냉면 횡단보도),경기도 구리시 이문안로 6,경기도 구리시 교문동 797번지,2019-08-23,3.5,4,방수,37.59167207,127.1315457,2022-05-13,,구리시청,031-550-2162,2022-05-18
2019,구리시,수택3동,수택3동 2019-013,장자1삼거리(구리고등학교) 횡단보도,경기도 구리시 장자대로 89,경기도 구리시 수택동 785번지,2019-11-21,3.5,4,방수,37.58772643,127.140704,2022-05-13,,구리시청,031-550-2162,2022-05-18
2019,구리시,교문2동,교문2동 2019-010,도림삼거리(구리경찰서) 교통섬,,경기도 구리시 교문동 469-4번지,2019-11-21,3.5,4,방수,37.58749724,127.1304089,2022-05-13,,구리시청,031-550-2162,2022-05-18
