ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
2020-07-23,¼øÃ¢±º(254),X,27.7,24.7,22.4,21.2,95.8,X, ,X,³·À½
2020-07-23,¾ç»ê½Ã(257),X,26.7,23.3,22.5,21.7,96.9,X, ,X,³·À½
2020-07-23,°­Áø±º(259),X,28.9,26.2,23.7,22.1,89.1,X, ,X,³·À½
2020-07-23,ÀåÈï(260),X,28.8,25.4,23.1,21.7,93.1,X, ,X,³·À½
2020-07-23,ÇØ³²(261),X,29.4,26.1,23.1,21,93.8,X, ,X,³·À½
2020-07-23,°íÈï(262),X,29.5,25.7,22.7,21.4,97.4,X, ,X,³·À½
2020-07-23,ÀÇ·É±º(263),X,27.7,24.2,22.8,21.9,96.1,X, ,X,³·À½
2020-07-23,ÇÔ¾ç±º(264),X,26,22.7,21.7,20.7,95,X, ,X,³·À½
2020-07-23,Áøµµ±ºASOS(268),X,29.5,26.2,23.8,21.4,93.1,X, ,X,³·À½
2020-07-23,ºÀÈ­(271),X,23.9,20.9,19.8,18.3,90.5,X, ,X,³·À½
2020-07-23,¿µÁÖ(272),X,24.8,21.1,19.8,18,98.1,X, ,X,³·À½
2020-07-23,¹®°æ(273),X,25.2,21.5,20.1,18.9,98.3,X, ,X,³·À½
2020-07-23,Ã»¼Û±º(276),X,25.6,21.9,20.1,19.1,99,X, ,X,³·À½
2020-07-23,¿µ´ö(277),X,24.9,21.3,19.9,18.9,98.8,X, ,X,³·À½
2020-07-23,ÀÇ¼º(278),X,25.8,22.4,21.3,20.6,96.1,X, ,X,³·À½
2020-07-23,±¸¹Ì(279),X,26.5,22.8,21.6,20.8,99,X, ,X,³·À½
2020-07-23,¿µÃµ(281),X,24.9,21.5,21,20.3,94.9,X, ,X,³·À½
2020-07-23,°æÁÖ½Ã(283),X,26.1,22.5,21.5,20.8,96.8,X, ,X,³·À½
2020-07-23,°ÅÃ¢(284),X,25.8,22.2,21.3,20.4,97.9,X, ,X,³·À½
2020-07-23,ÇÕÃµ(285),X,26.7,23.1,22,21.1,98.3,X, ,X,³·À½
2020-07-23,¹Ð¾ç(288),X,27.2,23.9,22.6,21.6,93.3,X, ,X,³·À½
2020-07-23,»êÃ»(289),X,26.2,22.6,21.8,20.7,97.8,X, ,X,³·À½
2020-07-23,°ÅÁ¦(294),X,29,25.3,22.1,21,97.1,X, ,X,³·À½
2020-07-23,³²ÇØ(295),X,29.2,25.8,22.8,21.5,95.5,X, ,X,³·À½
2020-07-23,ºÎÃµ(433),X,,22.3,20.4,18.5,,X, ,X,³·À½
2020-07-23,¾È¾ç(434),X,,23.1,21.6,19.8,,X, ,X,³·À½
2020-07-23,±¤¸í(437),X,,23.3,21.5,19.3,,X, ,X,³·À½
2020-07-23,±ºÆ÷(438),X,,23,21.1,19.1,,X, ,X,³·À½
2020-07-23,±èÆ÷(441),X,,22.9,21.1,19.5,,X, ,X,³·À½
2020-07-23,ÇÏ³²(444),X,,22.5,20.7,18.7,,X, ,X,³·À½
2020-07-23,ÀÇ¿Õ(445),X,,21.3,20,18,,X, ,X,³·À½
2020-07-23,Æ÷Ãµ(504),X,25.9,23.5,20.9,17.9,86,X, ,X,³·À½
2020-07-23,°¡ÆòÁ¶Á¾(505),X,25.9,23,20.8,18.1,90,X, ,X,³·À½
2020-07-23,¾È¼º(516),X,26.4,22.9,21.6,19.6,95,X, ,X,³·À½
2020-07-23,°£¼º(517),X,26.1,22.5,21.2,19.6,97,X, ,X,³·À½
2020-07-23,ÆòÃ¢(526),X,25.1,22.9,20.2,17.7,87,X, ,X,³·À½
2020-07-23,ÀÇÁ¤ºÎ(532),X,26.2,22.5,20.8,18.8,98,X, ,X,³·À½
2020-07-23,È¾¼º(536),X,26.4,23.5,20.6,18,94,X, ,X,³·À½
2020-07-23,°í¾ç(540),X,26.1,22.6,21,18.9,93,X, ,X,³·À½
2020-07-23,³²¾çÁÖ(541),X,25.6,22.8,21.2,18.8,88,X, ,X,³·À½
2020-07-23,¾È»ê(545),X,26.3,22.5,20.7,19.1,99,X, ,X,³·À½
2020-07-23,°æ±â±¤ÁÖ(546),X,25.1,22.1,20.5,18.2,93,X, ,X,³·À½
2020-07-23,¿©ÁÖ(548),X,25.5,21.8,20.2,17.7,99,X, ,X,³·À½
2020-07-23,¿ëÀÎ(549),X,24.9,21.7,20.5,18.6,90,X, ,X,³·À½
2020-07-23,¿À»ê(550),X,25.8,22.6,21.2,19.3,92,X, ,X,³·À½
2020-07-23,ÆòÅÃ(551),X,26.2,,,,,X, ,X,³·À½
2020-07-23,È­Ãµ(555),X,27,24.6,20.8,17.6,95,X, ,X,³·À½
2020-07-23,¾ç±¸(556),X,26.6,25,20.5,17.9,87,X, ,X,³·À½
2020-07-23,½ÃÈï(565),X,26.3,23.3,21.4,19.8,90,X, ,X,³·À½
2020-07-23,±¸¸®(569),X,25.7,23,21.1,18.3,88,X, ,X,³·À½
2020-07-23,È­¼º(571),X,26.5,22.7,21.1,19.5,98,X, ,X,³·À½
2020-07-23,¼º³²(572),X,26,22.9,21,19,89,X, ,X,º¸Åë
2020-07-23,°úÃµ(590),X,25.9,22.7,20.8,18.7,96,X, ,X,³·À½
2020-07-23,¾çÁÖ(598),X,26.3,23.4,20.7,17.9,91,X, ,X,³·À½
2020-07-23,´Ü¾ç(601),X,26.2,22.5,21,19.1,99,X, ,X,³·À½
2020-07-23,ÁøÃµ(602),X,26.1,22.8,21.4,19.7,92,X, ,X,³·À½
2020-07-23,±«»ê(603),X,25.8,22.5,21.3,19.4,91,X, ,X,³·À½
2020-07-23,¿ÁÃµ(604),X,25.9,22.5,21.3,20.4,93,X, ,X,³·À½
2020-07-23,È«ºÏ(608),X,25,21.3,20.4,20,99,X, ,X,³·À½
2020-07-23,°øÁÖ(612),X,26.1,22.4,21.2,20.5,97,X, ,X,³·À½
2020-07-23,¼­Ãµ(614),X,28.4,25.8,23.1,21.9,97,X, ,X,³·À½
2020-07-23,³í»ê(615),X,26.5,23.7,22.2,21,93,X, ,X,³·À½
2020-07-23,´çÁø(616),X,25.6,22,20.5,19.5,98,X, ,X,³·À½
2020-07-23,Ã»¾ç(618),X,25.8,22.8,21.3,20.2,95,X, ,X,³·À½
2020-07-23,À½¼º(619),X,25.6,22,20.7,18.6,98,X, ,X,³·À½
2020-07-23,ÁõÆò(623),X,26.1,22.6,21.3,19.9,95,X, ,X,³·À½
2020-07-23,ÅÂ¾È(627),X,25.4,21.9,21,20.4,97,X, ,X,³·À½
2020-07-23,¿¹»ê(628),X,26.3,22.9,21.4,20.6,97,X, ,X,³·À½
2020-07-23,¾Æ»ê(634),X,26.3,22.8,21.2,20.2,99,X, ,X,³·À½
2020-07-23,°è·æ(636),X,25.3,22.3,21,19.7,90,X, ,X,³·À½
2020-07-23,¿¬ÃµÃ»»ê(652),X,26.9,23.4,20.8,18.4,96,X, ,X,³·À½
2020-07-23,¾ç¾ç(670),X,26.5,22.9,21.1,18.9,97,X, ,X,³·À½
2020-07-23,¹«¾È(699),X,29.1,26.1,23.1,21.4,94,X, ,X,³·À½
2020-07-23,¹«ÁÖ(701),X,26.7,23.5,21.7,20.6,98,X, ,X,³·À½
2020-07-23,ÀÍ»ê(702),X,28.4,25.3,22.4,21,96,X, ,X,³·À½
2020-07-23,Áø¾È(703),X,25.5,23,21,19.9,93,X, ,X,³·À½
2020-07-23,´ã¾ç(706),X,29.1,25.5,22.9,21.9,95,X, ,X,³·À½
2020-07-23,±¸·Ê(709),X,27.2,24.2,22.8,21.7,95,X, ,X,³·À½
2020-07-23,³ªÁÖ(710),X,28.9,25,22.9,21.8,96,X, ,X,³·À½
2020-07-23,¼øÃµ½Ã(712),X,28.5,24.7,23,22.1,98,X, ,X,³·À½
2020-07-23,±¤¾çÀ¾(713),X,28.2,24.6,22.9,21.9,94,X, ,X,³·À½
2020-07-23,Àå¼º(730),X,27.7,24.3,22.7,21.3,95,X, ,X,³·À½
2020-07-23,¿µ¾Ï(731),X,29.7,26.3,23.4,21.8,95,X, ,X,³·À½
2020-07-23,º¸¼º(732),X,28.1,24.5,22.2,20.9,97,X, ,X,³·À½
2020-07-23,¿ÏÁÖ(734),X,27.6,25.5,22.1,20.1,93,X, ,X,³·À½
2020-07-23,±èÁ¦(737),X,28.6,25.9,22.6,20.8,96,X, ,X,³·À½
2020-07-23,È­¼ø(741),X,27.9,24.7,22.8,21.4,91,X,°ü½É,X,³·À½
2020-07-23,ÇÔÆò(754),X,28.9,25.1,22.9,21.3,97,X, ,X,³·À½
2020-07-23,°î¼º(768),X,27.3,24.1,22.5,21.3,97,X, ,X,³·À½
2020-07-23,¾ÐÇØµµ(789),X,29.5,26.1,23.2,21.2,93,X, ,X,³·À½
2020-07-23,¿µ¾ç(801),X,25.1,21.8,20.1,18.5,97,X, ,X,³·À½
2020-07-23,¼ºÁÖ(810),X,25.7,22.4,21.8,21,91,X, ,X,³·À½
2020-07-23,°í·É(812),X,26.5,22.8,21.7,20.8,98,X, ,X,³·À½
2020-07-23,Ã»µµ(813),X,26.8,23.5,22.1,21.1,96,X, ,X,³·À½
2020-07-23,¿¹Ãµ(815),X,25.5,22,20.6,19.2,92,X, ,X,³·À½
2020-07-23,±èÃµ(822),X,27.3,23.5,21.9,20.8,99,X, ,X,³·À½
2020-07-23,±ºÀ§(823),X,25.8,22.4,21.7,20.8,94,X, ,X,³·À½
2020-07-23,Ä¥°î(825),X,26.4,22.8,22.1,21,99,X, ,X,³·À½
2020-07-23,°æ»ê(827),X,25.6,22.2,21.2,20.7,94,X, ,X,³·À½
2020-07-23,»ïÃ´(876),X,26.2,23.2,20.6,19.1,93,X, ,X,³·À½
2020-07-23,¼ÓÃÊ(90),X,25.8,22.7,21.1,19.2,94.8,X, ,X,³·À½
2020-07-23,»ïÃµÆ÷(907),X,28.6,24.8,22.8,21.5,97,X, ,X,³·À½
2020-07-23,°í¼º(918),X,29.8,26.3,23.2,21.8,95,X, ,X,³·À½
2020-07-23,Ã¢³ç(919),X,27.7,24.1,22.8,22,96,X, ,X,³·À½
2020-07-23,ÇÔ¾È(920),X,27.5,23.9,22.5,21,98,X, ,X,³·À½
2020-07-23,ºÏÃáÃµ(93),X,27.3,24.7,21.6,19.3,89.8,X, ,X,³ôÀ½
2020-07-23,ÇÏµ¿(932),X,27,23.9,22.5,21.5,98,X, ,X,³·À½
2020-07-23,Ã¶¿ø(95),X,27,23.8,20.9,18.2,98.8,X, ,X,³·À½
2020-07-23,µ¿µÎÃµ(98),X,26.4,23.5,20.6,17.3,95.4,X, ,X,³·À½
2020-07-23,ÆÄÁÖ(99),X,25.9,22.7,20.5,18.2,97.6,X, ,X,³·À½
2020-07-24,ºÏ°­¸ª(104),X,24.3,20.8,19.6,17.7,97.6,X, ,X,º¸Åë
2020-07-24,µ¿ÇØ(106),X,24.7,21.1,19.6,17.1,98.1,X, ,X,³·À½
2020-07-24,¼­¿ï(108),X,28,26.8,22.5,18.7,74.3,X, ,X,º¸Åë
2020-07-24,ÀÎÃµ(112),X,26.7,25.9,22.4,18.9,71.5,X, ,X,º¸Åë
2020-07-24,¿øÁÖ(114),X,26.3,25.3,21.8,18.5,75.1,X, ,X,³·À½
2020-07-24,¿ï¸ªµµ(115),X,25.5,21.8,20.4,18,99.9,X, ,X,³·À½
2020-07-24,¼ö¿ø(119),X,28.7,27.2,23.3,20.3,74,X, ,X,³·À½
2020-07-24,¿µ¿ù(121),X,26.1,23.6,20.7,18.1,90,X, ,X,³·À½
2020-07-24,ÃæÁÖ(127),X,26.5,24.2,21.8,19.2,82.3,X, ,X,³·À½
2020-07-24,¼­»ê(129),X,26.4,24.3,21.7,18.8,81.4,X, ,X,º¸Åë
2020-07-24,¿ïÁø(130),X,25.6,22.6,20.7,18.9,95.8,X, ,X,³·À½
2020-07-24,Ã»ÁÖ(131),X,27.7,25.7,22.3,19.8,83.3,X, ,X,º¸Åë
2020-07-24,´ëÀü(133),X,27.5,24.2,21.6,20.1,96.3,X, ,X,º¸Åë
2020-07-24,ÃßÇ³·É(135),X,24.5,21.7,20,19,89.8,X, ,X,³·À½
2020-07-24,¾Èµ¿(136),X,26.4,24,21.1,19.2,87.6,X, ,X,º¸Åë
2020-07-24,»óÁÖ(137),X,26.4,22.8,20.2,19,99.6,X, ,X,³·À½
2020-07-24,Æ÷Ç×(138),X,27.9,26.4,23.1,21,86.1,X, ,X,³·À½
2020-07-24,±º»ê(140),X,26.8,23.9,21.7,20.7,94.3,X, ,X,³·À½
2020-07-24,´ë±¸(143),X,25.7,23,21.3,20.2,91.1,X, ,X,º¸Åë
2020-07-24,ÀüÁÖ(146),X,26.5,23.7,21.7,20.7,92.5,X, ,X,º¸Åë
2020-07-24,¿ï»ê(152),X,28.1,25.7,22.5,20.5,89.4,X, ,X,º¸Åë
2020-07-24,Ã¢¿ø(155),X,26.9,23.7,21.1,20.1,87.6,X, ,X,º¸Åë
2020-07-24,±¤ÁÖ(156),X,26.3,22.7,20.9,19.8,98.9,X, ,X,º¸Åë
2020-07-24,ºÎ»ê(159),X,26.6,24.1,21.6,20.1,88.5,X, ,X,º¸Åë
2020-07-24,Åë¿µ(162),X,26.9,23.2,21.6,20.1,93.4,X, ,X,³·À½
2020-07-24,¸ñÆ÷(165),X,25,21.4,20.6,19.8,96.1,X, ,X,º¸Åë
2020-07-24,¿©¼ö(168),X,25.9,22.5,20.9,20.3,97.1,X, ,X,³·À½
2020-07-24,Èæ»êµµ(169),X,25.5,22,20.5,19.8,95.3,X, ,X,³·À½
2020-07-24,¿Ïµµ(170),X,25.3,22.3,20.9,20,91,X, ,X,³·À½
2020-07-24,°íÃ¢(172),X,26.5,23.3,21.2,19.9,94.9,X, ,X,³·À½
2020-07-24,Á¦ÁÖ(184),X,27.2,25.1,23,21.3,84.3,X, ,X,³ôÀ½
2020-07-24,ÁøÁÖ(192),X,26.2,22.7,21.1,20,92.5,X, ,X,³·À½
2020-07-24,¾çÆò(202),X,27.8,26.3,23,19.4,71.4,X, ,X,³·À½
2020-07-24,ÀÌÃµ(203),X,28.1,26.1,21.4,18.2,89.3,X, ,X,³·À½
2020-07-24,ÀÎÁ¦(211),X,25.4,23,20.4,18.1,84.8,X, ,X,³·À½
2020-07-24,È«Ãµ(212),X,27.6,26.2,21.5,17.6,78.6,X, ,X,³·À½
2020-07-24,ÅÂ¹é(216),X,23.2,19.7,17.4,15.4,98.1,X, ,X,³·À½
2020-07-24,Á¤¼±±º(217),X,26.1,24,20.6,18.6,88.4,X, ,X,³·À½
2020-07-24,Á¦Ãµ(221),X,25.3,22.5,20.9,17.7,84,X, ,X,³·À½
2020-07-24,º¸Àº(226),X,25.7,23,20.8,19.1,91.9,X, ,X,³·À½
2020-07-24,Ãµ¾È(232),X,26.8,24.3,21.4,19.1,90.8,X, ,X,³·À½
2020-07-24,º¸·É(235),X,26.8,24.6,21.9,20.6,88,X, ,X,³·À½
2020-07-24,ºÎ¿©(236),X,27.1,24.4,21.4,20,94,X, ,X,³·À½
2020-07-24,±Ý»ê(238),X,26.1,23.4,21.3,19.7,93.5,X, ,X,³·À½
2020-07-24,¼¼Á¾(239),X,26.3,23.5,21.2,19.4,90.9,X, ,X,º¸Åë
2020-07-24,ºÎ¾È(243),X,26.4,23.1,21.6,20.3,96.5,X, ,X,³·À½
2020-07-24,ÀÓ½Ç(244),X,25.1,21.5,20.2,19.3,98.8,X, ,X,³·À½
2020-07-24,Á¤À¾(245),X,26.4,23.3,21.5,20.1,88.3,X, ,X,³·À½
2020-07-24,³²¿ø(247),X,26.5,23.7,20.9,19.9,95.3,X, ,X,³·À½
2020-07-24,Àå¼ö(248),X,24.4,20.7,19.8,18.9,99.9,X, ,X,³·À½
2020-07-24,¿µ±¤±º(252),X,26.2,23.6,21.1,19.7,92.5,X, ,X,³·À½
2020-07-24,±èÇØ½Ã(253),X,26.9,23.3,21.4,20.1,92.6,X, ,X,³·À½
2020-07-24,¼øÃ¢±º(254),X,25.9,23.1,20.9,19.9,96.8,X, ,X,³·À½
2020-07-24,¾ç»ê½Ã(257),X,27.8,25.5,22.3,20.6,91,X, ,X,³·À½
2020-07-24,°­Áø±º(259),X,25.3,22.5,21.1,20.2,89.6,X, ,X,³·À½
2020-07-24,ÀåÈï(260),X,25.2,22.2,20.9,20,91.3,X, ,X,³·À½
2020-07-24,ÇØ³²(261),X,25,21.3,20.2,19.4,93.9,X, ,X,³·À½
2020-07-24,°íÈï(262),X,25.4,22.3,21,19.9,91.8,X, ,X,³·À½
2020-07-24,ÀÇ·É±º(263),X,26.5,24.4,21.7,20.4,91,X, ,X,³·À½
2020-07-24,ÇÔ¾ç±º(264),X,25.4,22.4,21,19.8,91.1,X, ,X,³·À½
2020-07-24,Áøµµ±ºASOS(268),X,25.2,22,20.7,19.7,92.6,X, ,X,³·À½
2020-07-24,ºÀÈ­(271),X,25.5,22.7,20,18.3,90.9,X, ,X,³·À½
2020-07-24,¿µÁÖ(272),X,25.7,22.4,19.6,17.8,98.4,X, ,X,³·À½
2020-07-24,¹®°æ(273),X,25.4,22.1,20.1,18.7,96.9,X, ,X,³·À½
2020-07-24,Ã»¼Û±º(276),X,26.8,23.4,20.2,18.8,98.6,X, ,X,³·À½
2020-07-24,¿µ´ö(277),X,26.8,24.1,21.1,19,95.5,X, ,X,³·À½
2020-07-24,ÀÇ¼º(278),X,27,24.7,21.4,19.8,93.5,X, ,X,³·À½
2020-07-24,±¸¹Ì(279),X,26.9,23.3,21.1,19.9,98.9,X, ,X,³·À½
2020-07-24,¿µÃµ(281),X,26.3,23.6,21.2,20,95,X, ,X,³·À½
2020-07-24,°æÁÖ½Ã(283),X,28,25.6,22.3,20.2,89.5,X, ,X,³·À½
2020-07-24,°ÅÃ¢(284),X,25,21.8,20.6,19.5,94.1,X, ,X,³·À½
2020-07-24,ÇÕÃµ(285),X,25,22.1,21,19.9,96.8,X, ,X,³·À½
2020-07-24,¹Ð¾ç(288),X,25.9,23.2,21.5,19.9,90.3,X, ,X,³·À½
2020-07-24,»êÃ»(289),X,25.5,22.4,20.3,19.5,96.1,X, ,X,³·À½
2020-07-24,°ÅÁ¦(294),X,26.1,23.2,21.2,20,91.8,X, ,X,³·À½
2020-07-24,³²ÇØ(295),X,26.3,23.7,21.4,20.1,91.5,X, ,X,³·À½
2020-07-24,ºÎÃµ(433),X,,27,22.6,18.8,,X, ,X,³·À½
2020-07-24,¾È¾ç(434),X,,26.8,23.2,20.3,,X, ,X,³·À½
2020-07-24,±¤¸í(437),X,,27.3,23.6,19.6,,X, ,X,³·À½
2020-07-24,±ºÆ÷(438),X,,27.3,23,19.5,,X, ,X,³·À½
2020-07-24,±èÆ÷(441),X,,27.5,22.8,19.5,,X, ,X,³·À½
2020-07-24,ÇÏ³²(444),X,,26.3,22.3,19.7,,X, ,X,³·À½
2020-07-24,ÀÇ¿Õ(445),X,,25.3,21.8,18.6,,X, ,X,³·À½
2020-07-24,Æ÷Ãµ(504),X,26.7,25.8,22.2,18.3,67,X, ,X,³·À½
2020-07-24,°¡ÆòÁ¶Á¾(505),X,26.9,25.6,22.7,19,68,X, ,X,³·À½
2020-07-24,¾È¼º(516),X,27.2,25,21.9,19.6,84,X, ,X,³·À½
2020-07-24,°£¼º(517),X,24.6,21.1,19.6,18.3,97,X, ,X,³·À½
2020-07-24,ÆòÃ¢(526),X,26.3,24.6,20.5,18.1,83,X, ,X,³·À½
2020-07-24,ÀÇÁ¤ºÎ(532),X,29.1,27,22.7,18.9,83,X, ,X,³·À½
2020-07-24,È¾¼º(536),X,28,26.3,22,18.3,83,X, ,X,³·À½
2020-07-24,°í¾ç(540),X,29.2,28.7,22.9,19.6,70,X, ,X,³·À½
2020-07-24,³²¾çÁÖ(541),X,28.2,28.1,23.3,19.2,64,X, ,X,³·À½
2020-07-24,¾È»ê(545),X,27.8,26.1,22.4,19.2,74,X, ,X,³·À½
2020-07-24,°æ±â±¤ÁÖ(546),X,27.7,26.6,21.4,18.4,79,X, ,X,³·À½
2020-07-24,¿©ÁÖ(548),X,26.3,24.1,20.6,17.4,88,X, ,X,³·À½
2020-07-24,¿ëÀÎ(549),X,26.1,24.6,21.5,18.8,76,X, ,X,³·À½
2020-07-24,¿À»ê(550),X,27.3,26.1,22.8,19.5,67,X, ,X,³·À½
2020-07-24,ÆòÅÃ(551),X,,,,,,X, ,X,³·À½
2020-07-24,È­Ãµ(555),X,26.4,24.4,21.6,17.5,81,X, ,X,³·À½
2020-07-24,¾ç±¸(556),X,25.3,23.6,20.8,18.1,77,X, ,X,³·À½
2020-07-24,½ÃÈï(565),X,28.2,27.1,23,19.9,68,X, ,X,³·À½
2020-07-24,±¸¸®(569),X,28.7,28,22.8,18.4,67,X, ,X,³·À½
2020-07-24,È­¼º(571),X,28,26.7,23.3,19.6,70,X, ,X,³·À½
2020-07-24,¼º³²(572),X,28.3,27.2,22.7,19.6,68,X, ,X,º¸Åë
2020-07-24,°úÃµ(590),X,27.6,26.2,22.9,18.9,72,X, ,X,³·À½
2020-07-24,¾çÁÖ(598),X,27.9,26.7,21.7,17.9,77,X, ,X,³·À½
2020-07-24,´Ü¾ç(601),X,27.5,23.7,20.7,18.6,99,X, ,X,³·À½
2020-07-24,ÁøÃµ(602),X,26.9,24.4,21.5,19.4,86,X, ,X,³·À½
2020-07-24,±«»ê(603),X,26.2,23.6,21.2,19.5,88,X, ,X,³·À½
2020-07-24,¿ÁÃµ(604),X,25.8,22.8,20.9,19.4,92,X, ,X,³·À½
2020-07-24,È«ºÏ(608),X,26.4,23.7,20.7,18.5,93,X, ,X,³·À½
2020-07-24,°øÁÖ(612),X,27.1,24.1,20.8,19.1,95,X, ,X,³·À½
2020-07-24,¼­Ãµ(614),X,28.6,25.9,23.1,21.5,93,X, ,X,³·À½
2020-07-24,³í»ê(615),X,27.8,25.2,22.2,20.2,91,X, ,X,³·À½
2020-07-24,´çÁø(616),X,27.6,25.5,21.5,18.7,84,X, ,X,³·À½
2020-07-24,Ã»¾ç(618),X,26.3,,,,,X, ,X,³·À½
2020-07-24,À½¼º(619),X,26.4,23.3,20.9,18.5,91,X, ,X,³·À½
2020-07-24,ÁõÆò(623),X,27,24.3,21.7,19.5,91,X, ,X,³·À½
2020-07-24,ÅÂ¾È(627),X,26.9,24.9,21.4,18.7,89,X, ,X,³·À½
2020-07-24,¿¹»ê(628),X,27.1,24.4,21.9,19.2,89,X, ,X,³·À½
2020-07-24,¾Æ»ê(634),X,26.7,25.2,22.1,19.1,79,X, ,X,³·À½
2020-07-24,°è·æ(636),X,26.2,23.3,20.9,19.2,88,X, ,X,³·À½
2020-07-24,¿¬ÃµÃ»»ê(652),X,27.6,26.6,22.5,18.3,72,X, ,X,³·À½
2020-07-24,¾ç¾ç(670),X,24.5,21,19.9,18.4,97,X, ,X,³·À½
2020-07-24,¹«¾È(699),X,25.5,22.3,20.7,19.5,97,X, ,X,³·À½
2020-07-24,¹«ÁÖ(701),X,26.7,22.9,20.9,19.7,99,X, ,X,³·À½
2020-07-24,ÀÍ»ê(702),X,27.2,23.8,22,21.1,97,X, ,X,³·À½
2020-07-24,Áø¾È(703),X,24.4,20.9,20.1,19.5,94,X, ,X,³·À½
2020-07-24,´ã¾ç(706),X,26.6,23.1,21.6,20.2,95,X, ,X,³·À½
2020-07-24,±¸·Ê(709),X,26.2,22.8,21,20.4,98,X, ,X,³·À½
2020-07-24,³ªÁÖ(710),X,26.5,23.6,21,19.9,98,X, ,X,³·À½
2020-07-24,¼øÃµ½Ã(712),X,26.9,23.5,21.1,19.9,97,X, ,X,³·À½
2020-07-24,±¤¾çÀ¾(713),X,26.2,23.3,21.2,20.3,91,X, ,X,³·À½
2020-07-24,Àå¼º(730),X,26.7,23.2,21.3,20,97,X, ,X,³·À½
2020-07-24,¿µ¾Ï(731),X,26.8,23.6,21.1,20.4,97,X, ,X,³·À½
2020-07-24,º¸¼º(732),X,25,21.7,20.3,19.5,96,X, ,X,³·À½
2020-07-24,¿ÏÁÖ(734),X,26.5,23.1,21.6,20.6,97,X, ,X,³·À½
2020-07-24,±èÁ¦(737),X,27.3,23.6,21.5,20.3,99,X, ,X,³·À½
2020-07-24,È­¼ø(741),X,25.5,22.7,21,19.7,92,X, ,X,³·À½
2020-07-24,ÇÔÆò(754),X,26.2,22.5,20.9,19.7,98,X, ,X,³·À½
2020-07-24,°î¼º(768),X,25.8,23,21.1,20.3,93,X, ,X,³·À½
2020-07-24,¾ÐÇØµµ(789),X,26.9,23.3,21.1,20,94,X, ,X,³·À½
2020-07-24,¿µ¾ç(801),X,26.8,24.1,20.8,18.8,93,X, ,X,³·À½
2020-07-24,¼ºÁÖ(810),X,26.4,24.1,21.3,20.1,89,X, ,X,³·À½
2020-07-24,°í·É(812),X,26.1,22.4,21,20.1,98,X, ,X,³·À½
2020-07-24,Ã»µµ(813),X,25.9,22.8,21.2,20,93,X, ,X,³·À½
2020-07-24,¿¹Ãµ(815),X,26.4,23.4,21,19.1,89,X, ,X,³·À½
2020-07-24,±èÃµ(822),X,27.6,24.6,21.4,20.1,97,X, ,X,³·À½
2020-07-24,±ºÀ§(823),X,26.1,23.2,21.1,19.6,95,X, ,X,³·À½
2020-07-24,Ä¥°î(825),X,26.7,23.8,21.4,20.5,98,X, ,X,³·À½
2020-07-24,°æ»ê(827),X,25.8,23.1,21.3,20.1,90,X, ,X,³·À½
2020-07-24,»ïÃ´(876),X,25.3,21.8,20.3,18,95,X, ,X,³·À½
2020-07-24,¼ÓÃÊ(90),X,24.3,20.8,19.8,18.3,96,X, ,X,³·À½
2020-07-24,»ïÃµÆ÷(907),X,26.3,23.6,21.2,20.3,92,X, ,X,³·À½
2020-07-24,°í¼º(918),X,26.7,23.5,21.5,20.5,91,X, ,X,³·À½
2020-07-24,Ã¢³ç(919),X,26.2,23.7,21.8,20.4,93,X, ,X,³·À½
2020-07-24,ÇÔ¾È(920),X,26.3,23.4,21.3,19.9,93,X, ,X,³·À½
2020-07-24,ºÏÃáÃµ(93),X,27.3,25.8,22.8,18.4,74,X, ,X,º¸Åë
2020-07-24,ÇÏµ¿(932),X,26.4,23.1,21.1,19.8,95,X, ,X,³·À½
2020-07-24,Ã¶¿ø(95),X,27.7,25.9,21.6,18.2,85,X, ,X,³·À½
2020-07-24,µ¿µÎÃµ(98),X,27.3,25.5,21.9,17.3,80.6,X, ,X,³·À½
2020-07-24,ÆÄÁÖ(99),X,27.9,26.5,21.6,18.2,80.3,X, ,X,³·À½
2020-07-25,ºÏ°­¸ª(104),X,24.2,20.6,20,19.5,98,X, ,X,º¸Åë
2020-07-25,µ¿ÇØ(106),X,23.9,20.3,19.9,19.6,99,X, ,X,³·À½
2020-07-25,¼­¿ï(108),X,29.7,29,24.3,22.3,69.3,X, ,X,³ôÀ½
2020-07-25,ÀÎÃµ(112),X,28.8,28.4,24.4,22,64.3,X, ,X,³ôÀ½
2020-07-25,¿øÁÖ(114),X,27.6,26.8,23,20.3,73.9,X, ,X,³·À½
2020-07-25,¿ï¸ªµµ(115),X,25.1,21.5,20.7,20.1,100,X, ,X,³·À½
2020-07-25,¼ö¿ø(119),X,30.5,29.4,25.2,22.4,70.1,X, ,X,³·À½
2020-07-25,¿µ¿ù(121),X,28.4,25.6,22.2,19.6,87,X, ,X,³·À½
