ÀÏ½Ã,ÁöÁ¡,Æø¿°¿©ºÎ(O/X),ÃÖ°íÃ¼°¨¿Âµµ(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±Õ»ó´ë½Àµµ(%),Æø¿°Æ¯º¸(O/X),Æø¿°¿µÇâ¿¹º¸(´Ü°è),¿­´ë¾ß(O/X),ÀÚ¿Ü¼±Áö¼ö(´Ü°è)
2019-09-26,ÀÓ½Ç(244),X,27,27.1,19.3,14,78.6,X, ,X,³·À½
2019-09-26,Á¤À¾(245),X,26.3,25.1,19.7,15.9,79.6,X, ,X,³·À½
2019-09-26,³²¿ø(247),X,27.8,27.4,20.8,15.1,76.3,X, ,X,³·À½
2019-09-26,Àå¼ö(248),X,25.7,25.1,17.9,12.4,78.5,X, ,X,³·À½
2019-09-26,¿µ±¤±º(252),X,27.1,26.2,20.4,16,82.5,X, ,X,³·À½
2019-09-26,±èÇØ½Ã(253),X,29.8,29.5,22.7,17.3,70.8,X, ,X,³·À½
2019-09-26,¼øÃ¢±º(254),X,28.2,27.8,20.4,14.3,80.1,X, ,X,³·À½
2019-09-26,¾ç»ê½Ã(257),X,29.7,29.3,23.4,19.7,73,X, ,X,³·À½
2019-09-26,°­Áø±º(259),X,27.8,27,20.8,14.9,77,X, ,X,³·À½
2019-09-26,ÀåÈï(260),X,28.2,27.4,20.5,13.8,81.3,X, ,X,³·À½
2019-09-26,ÇØ³²(261),X,28,26.9,19.9,13.1,83.8,X, ,X,³·À½
2019-09-26,°íÈï(262),X,27.3,26.2,20.5,14.6,79.5,X, ,X,³·À½
2019-09-26,ÀÇ·É±º(263),X,28.5,28.1,20.5,14.5,82.1,X, ,X,³·À½
2019-09-26,ÇÔ¾ç±º(264),X,28.2,26.6,19.5,14,91.9,X, ,X,³·À½
2019-09-26,Áøµµ±ºASOS(268),X,27.2,26.5,20.4,15.2,80.1,X, ,X,³·À½
2019-09-26,ºÀÈ­(271),X,25.4,24.7,17,10.6,81.1,X, ,X,³·À½
2019-09-26,¿µÁÖ(272),X,25.6,25.1,18.3,13,74.8,X, ,X,³·À½
2019-09-26,¹®°æ(273),X,25.7,24.2,18.5,14.6,86.4,X, ,X,³·À½
2019-09-26,Ã»¼Û±º(276),X,26.8,24.8,17.6,13.8,91.5,X, ,X,³·À½
2019-09-26,¿µ´ö(277),X,28.1,26.5,19.5,16.1,87.9,X, ,X,³·À½
2019-09-26,ÀÇ¼º(278),X,27.5,27.2,19.4,14.9,79.9,X, ,X,³·À½
2019-09-26,±¸¹Ì(279),X,27.9,25.7,19.8,16.1,92.5,X, ,X,³·À½
2019-09-26,¿µÃµ(281),X,27.3,26.7,20.4,15.5,77.4,X, ,X,³·À½
2019-09-26,°æÁÖ½Ã(283),X,28.1,26.7,20.4,15.7,85.6,X, ,X,³·À½
2019-09-26,°ÅÃ¢(284),X,26.8,26,19.2,13.4,83,X, ,X,³·À½
2019-09-26,ÇÕÃµ(285),X,27.9,27.5,20.3,14.7,77.6,X, ,X,³·À½
2019-09-26,¹Ð¾ç(288),X,27.9,29.1,21.4,14.8,72.3,X, ,X,³·À½
2019-09-26,»êÃ»(289),X,27.5,26.9,20.1,14.2,82.9,X, ,X,³·À½
2019-09-26,°ÅÁ¦(294),X,29.2,27.3,22.5,17.5,84.8,X, ,X,³·À½
2019-09-26,³²ÇØ(295),X,28.4,27.7,21.4,17,77.3,X, ,X,³·À½
2019-09-26,ºÎÃµ(433),X,,28.2,22.6,17.2,,X, ,X,³·À½
2019-09-26,¾È¾ç(434),X,23.9,26.9,22.7,18.6,,X, ,X,³·À½
2019-09-26,±¤¸í(437),X,,29.1,24,19.7,,X, ,X,³·À½
2019-09-26,±ºÆ÷(438),X,,27.5,22.4,17.9,,X, ,X,³·À½
2019-09-26,±èÆ÷(441),X,,26.1,20.3,15.6,,X, ,X,³·À½
2019-09-26,ÇÏ³²(444),X,,27.3,20.2,15.2,,X, ,X,³·À½
2019-09-26,ÀÇ¿Õ(445),X,,25,20.2,15,,X, ,X,³·À½
2019-09-26,Æ÷Ãµ(504),X,27.4,28.4,19.8,13.4,71,X, ,X,³·À½
2019-09-26,°¡ÆòÁ¶Á¾(505),X,,28.4,18.4,12.3,,X, ,X,³·À½
2019-09-26,¾È¼º(516),X,27.3,26.5,20.4,16,78,X, ,X,³·À½
2019-09-26,°£¼º(517),X,26.1,24,19.5,14.8,88,X, ,X,³·À½
2019-09-26,ÆòÃ¢(526),X,25.5,25.7,17.9,12.8,79,X, ,X,³·À½
2019-09-26,ÀÇÁ¤ºÎ(532),X,28.6,28.4,20.6,14.8,86,X, ,X,³·À½
2019-09-26,È¾¼º(536),X,26.3,25.8,18.7,14.4,87,X, ,X,³·À½
2019-09-26,°í¾ç(540),X,29.7,30.5,21.4,15.3,71,X, ,X,³·À½
2019-09-26,³²¾çÁÖ(541),X,27.6,28.2,21.1,15.4,70,X, ,X,³·À½
2019-09-26,¾È»ê(545),X,26.6,26.9,20,14.4,82,X, ,X,³·À½
2019-09-26,°æ±â±¤ÁÖ(546),X,26,25,19.7,15.2,80,X, ,X,³·À½
2019-09-26,¿©ÁÖ(548),X,25.9,24.6,19.1,14.8,83,X, ,X,³·À½
2019-09-26,¿ëÀÎ(549),X,25.1,25,18.9,14.7,78,X, ,X,³·À½
2019-09-26,¿À»ê(550),X,25.4,26,20.8,16.7,64,X, ,X,³·À½
2019-09-26,ÆòÅÃ(551),X,27.7,26.8,20.7,16.3,76,X, ,X,³·À½
2019-09-26,È­Ãµ(555),X,28.3,28.4,19,13.8,84,X, ,X,³·À½
2019-09-26,¾ç±¸(556),X,26.4,26.2,18.5,15.2,83,X, ,X,³·À½
2019-09-26,½ÃÈï(565),X,28.2,29.2,22,15.7,71,X, ,X,³·À½
2019-09-26,±¸¸®(569),X,27.8,28.1,22,16.5,69,X, ,X,³·À½
2019-09-26,È­¼º(571),X,27.1,27.5,22.5,17.4,62,X, ,X,³·À½
2019-09-26,¼º³²(572),X,26.5,26.4,21.2,16.7,71,X, ,X,º¸Åë
2019-09-26,°úÃµ(590),X,27.1,27.7,20.7,15.6,76,X, ,X,³·À½
2019-09-26,¾çÁÖ(598),X,28.9,28.5,20,13.1,78,X, ,X,³·À½
2019-09-26,´Ü¾ç(601),X,26.8,25.2,19,14.6,90,X, ,X,³·À½
2019-09-26,ÁøÃµ(602),X,26.4,26.4,19.5,14.8,74,X, ,X,³·À½
2019-09-26,±«»ê(603),X,25.7,25.1,18.6,14.2,85,X, ,X,³·À½
2019-09-26,¿ÁÃµ(604),X,26.1,25,19.2,15.4,84,X, ,X,³·À½
2019-09-26,È«ºÏ(608),X,25.5,24.1,19.3,15.4,87,X, ,X,³·À½
2019-09-26,°øÁÖ(612),X,26.2,25.1,19.7,15.4,81,X, ,X,³·À½
2019-09-26,¼­Ãµ(614),X,27,26,20.5,16.9,84,X, ,X,³·À½
2019-09-26,³í»ê(615),X,27,,,,,X, ,X,³·À½
2019-09-26,´çÁø(616),X,26.1,25,19.6,15.6,82,X, ,X,³·À½
2019-09-26,Ã»¾ç(618),X,25.3,23.6,18,14.1,89,X, ,X,³·À½
2019-09-26,À½¼º(619),X,26,25,18.1,13.8,87,X, ,X,³·À½
2019-09-26,ÁõÆò(623),X,25.9,24.6,20,15.2,80,X, ,X,³·À½
2019-09-26,ÅÂ¾È(627),X,26.1,25.2,20.7,17.5,79,X, ,X,³·À½
2019-09-26,¿¹»ê(628),X,26.9,25.6,20.5,15.9,84,X, ,X,³·À½
2019-09-26,¾Æ»ê(634),X,25.6,25.2,20.8,16.6,66,X, ,X,³·À½
2019-09-26,°è·æ(636),X,25.9,25,18.6,14.7,79,X, ,X,³·À½
2019-09-26,¿¬ÃµÃ»»ê(652),X,27.6,27,19.3,13,86,X, ,X,³·À½
2019-09-26,¾ç¾ç(670),X,27.9,25,19.7,15.3,93,X, ,X,³·À½
2019-09-26,¹«¾È(699),X,27.2,26.3,20.6,15.8,80,X, ,X,³·À½
2019-09-26,¹«ÁÖ(701),X,27.3,25.7,18.8,14.2,91,X, ,X,³·À½
2019-09-26,ÀÍ»ê(702),X,27.9,26,20,16.2,91,X, ,X,³·À½
2019-09-26,Áø¾È(703),X,,25.2,18.4,13.4,,X, ,X,³·À½
2019-09-26,´ã¾ç(706),X,28.8,27.8,21.3,14.9,84,X, ,X,³·À½
2019-09-26,±¸·Ê(709),X,28.6,28,20.3,14.4,85,X, ,X,³·À½
2019-09-26,³ªÁÖ(710),X,28.2,27,20.5,13.9,85,X, ,X,³·À½
2019-09-26,¼øÃµ½Ã(712),X,29.5,28.5,22.4,16.3,77,X, ,X,³·À½
2019-09-26,±¤¾çÀ¾(713),X,29.3,28.7,22.5,16.4,75,X, ,X,³·À½
2019-09-26,Àå¼º(730),X,27.4,26.5,20,14.9,83,X, ,X,³·À½
2019-09-26,¿µ¾Ï(731),X,28.7,28,20.4,14.3,85,X, ,X,³·À½
2019-09-26,º¸¼º(732),X,27.6,26.4,19.3,12.3,86,X, ,X,³·À½
2019-09-26,¿ÏÁÖ(734),X,27.3,26.1,19.7,15.7,83,X, ,X,³·À½
2019-09-26,±èÁ¦(737),X,26.5,25.1,20.1,16.6,85,X, ,X,³·À½
2019-09-26,È­¼ø(741),X,27.5,27.2,20.9,14.4,72,X, ,X,³·À½
2019-09-26,ÇÔÆò(754),X,28.7,28.1,21.2,14.7,78,X, ,X,³·À½
2019-09-26,°î¼º(768),X,27.9,27.6,19.9,13.4,79,X, ,X,³·À½
2019-09-26,¾ÐÇØµµ(789),X,28.6,27.5,21.3,16,84,X, ,X,³·À½
2019-09-26,¿µ¾ç(801),X,26,24.9,17.9,14.5,89,X, ,X,³·À½
2019-09-26,¼ºÁÖ(810),X,26.6,25.9,19.8,15.6,81,X, ,X,³·À½
2019-09-26,°í·É(812),X,28,27.2,20.3,14.8,85,X, ,X,³·À½
2019-09-26,Ã»µµ(813),X,28.6,28.6,20.7,14.7,75,X, ,X,³·À½
2019-09-26,¿¹Ãµ(815),X,26.6,24,18.2,14.4,93,X, ,X,³·À½
2019-09-26,±èÃµ(822),X,26.7,25,18.6,14.4,90,X, ,X,³·À½
2019-09-26,±ºÀ§(823),X,27.5,25.8,18.8,14.5,87,X, ,X,³·À½
2019-09-26,Ä¥°î(825),X,27.8,26.4,20,15.7,86,X, ,X,³·À½
2019-09-26,°æ»ê(827),X,27.7,27.1,20.8,16.6,76,X, ,X,³·À½
2019-09-26,»ïÃ´(876),X,25.7,24,19.4,15.9,79,X, ,X,³·À½
2019-09-26,¼ÓÃÊ(90),X,26.3,24,19.5,15.4,83.6,X, ,X,³·À½
2019-09-26,»ïÃµÆ÷(907),X,28.5,27.7,22.1,17,72,X, ,X,³·À½
2019-09-26,°í¼º(918),X,28.3,27.3,21.3,15.1,80,X, ,X,³·À½
2019-09-26,Ã¢³ç(919),X,28.6,27.8,21.5,16,78,X, ,X,³·À½
2019-09-26,ÇÔ¾È(920),X,29.7,30,20.8,14,77,X, ,X,³·À½
2019-09-26,ºÏÃáÃµ(93),X,27.8,27.8,19.5,14,83.8,X, ,X,º¸Åë
2019-09-26,ÇÏµ¿(932),X,28.4,28,21.6,15.5,78,X, ,X,³·À½
2019-09-26,Ã¶¿ø(95),X,27.4,27.3,19.1,12.6,85,X, ,X,³·À½
2019-09-26,µ¿µÎÃµ(98),X,28.1,27.4,20.2,14.3,80.9,X, ,X,³·À½
2019-09-26,ÆÄÁÖ(99),X,27.1,26.3,19.4,13.4,85.1,X, ,X,³·À½
2019-09-27,ºÏ°­¸ª(104),X,24.4,22.5,19.2,14.1,78.6,X, ,X,º¸Åë
2019-09-27,µ¿ÇØ(106),X,24,22.1,18.6,13.1,80.8,X, ,X,³·À½
2019-09-27,¼­¿ï(108),X,26.7,27,22.9,19.6,57.5,X, ,X,º¸Åë
2019-09-27,ÀÎÃµ(112),X,26.8,26.6,23.2,20.5,61.3,X, ,X,º¸Åë
2019-09-27,¿øÁÖ(114),X,25.3,26.6,19.8,14.4,65.4,X, ,X,³·À½
2019-09-27,¿ï¸ªµµ(115),X,25.1,22.4,20.5,18,85.6,X, ,X,³·À½
2019-09-27,¼ö¿ø(119),X,27.7,27.1,22.7,19,68,X, ,X,³·À½
2019-09-27,¿µ¿ù(121),X,26.3,26.8,18.1,11.7,82,X, ,X,³·À½
2019-09-27,ÃæÁÖ(127),X,27.3,27.6,19.4,12.7,78.5,X, ,X,³·À½
2019-09-27,¼­»ê(129),X,27.6,27.7,22,17.1,75.6,X, ,X,³ôÀ½
2019-09-27,¿ïÁø(130),X,26.1,23.9,19.7,14.8,85.9,X, ,X,³·À½
2019-09-27,Ã»ÁÖ(131),X,28.9,29.2,22.8,17.5,63.8,X, ,X,³ôÀ½
2019-09-27,´ëÀü(133),X,29.5,28.5,22.7,17.1,78.4,X, ,X,º¸Åë
2019-09-27,ÃßÇ³·É(135),X,27.1,26.1,20.5,14.8,77.5,X, ,X,³·À½
2019-09-27,¾Èµ¿(136),X,27.9,27.7,20.7,14.2,73.8,X, ,X,º¸Åë
2019-09-27,»óÁÖ(137),X,28,27,20.7,14.6,82,X, ,X,³·À½
2019-09-27,Æ÷Ç×(138),X,26.6,24.1,22.2,20.3,88.1,X, ,X,³·À½
2019-09-27,±º»ê(140),X,29,28.4,22.6,18.6,78,X, ,X,³·À½
2019-09-27,´ë±¸(143),X,27.7,26.8,22.2,18.6,80.8,X, ,X,º¸Åë
2019-09-27,ÀüÁÖ(146),X,30.7,29.3,23.5,18.4,84,X, ,X,º¸Åë
2019-09-27,¿ï»ê(152),X,27.4,25.3,21.4,18.9,92.6,X, ,X,³ôÀ½
2019-09-27,Ã¢¿ø(155),X,27.4,26.4,21.5,19.2,81.1,X, ,X,º¸Åë
2019-09-27,±¤ÁÖ(156),X,29.9,28.7,23.3,18.3,80.5,X, ,X,º¸Åë
2019-09-27,ºÎ»ê(159),X,27.5,26.1,22.1,20.6,86.4,X, ,X,º¸Åë
2019-09-27,Åë¿µ(162),X,28.2,26.4,22.1,20.8,85.8,X, ,X,³·À½
2019-09-27,¸ñÆ÷(165),X,29.8,28.8,23.6,19.6,76.6,X, ,X,º¸Åë
2019-09-27,¿©¼ö(168),X,26.2,24,22.3,21.2,84.3,X, ,X,³·À½
2019-09-27,Èæ»êµµ(169),X,27.5,26,21.5,19.8,86.4,X, ,X,³·À½
2019-09-27,¿Ïµµ(170),X,27.4,25.5,22,19.4,86.8,X, ,X,³·À½
2019-09-27,°íÃ¢(172),X,29.6,28.8,22.5,16.8,82.4,X, ,X,³·À½
2019-09-27,Á¦ÁÖ(184),X,28.7,25.7,23.8,22.7,94.4,X, ,X,º¸Åë
2019-09-27,ÁøÁÖ(192),X,27.5,25.9,21.7,17.5,84.6,X, ,X,³·À½
2019-09-27,¾çÆò(202),X,26.5,27.1,20.4,15.8,,X, ,X,³·À½
2019-09-27,ÀÌÃµ(203),X,26.8,26.9,19.8,13.8,77.4,X, ,X,³·À½
2019-09-27,ÀÎÁ¦(211),X,25.3,24.7,18.7,14.5,78,X, ,X,³·À½
2019-09-27,È«Ãµ(212),X,26.3,27.1,20.2,15.6,75.1,X, ,X,³·À½
2019-09-27,ÅÂ¹é(216),X,25.3,25.4,17,8.3,81.6,X, ,X,³·À½
2019-09-27,Á¤¼±±º(217),X,25.8,26,17.9,12.2,73.5,X, ,X,³·À½
2019-09-27,Á¦Ãµ(221),X,26.3,28.5,18.3,11.5,74.6,X, ,X,³·À½
2019-09-27,º¸Àº(226),X,28.5,28.1,20.3,13.4,79.3,X, ,X,³·À½
2019-09-27,Ãµ¾È(232),X,26.5,26.5,20,13.8,75.6,X, ,X,³·À½
2019-09-27,º¸·É(235),X,29.1,28.1,22.8,18.7,71.5,X, ,X,³·À½
2019-09-27,ºÎ¿©(236),X,29.4,29.5,22.2,16.3,76.1,X, ,X,³·À½
2019-09-27,±Ý»ê(238),X,29.1,28.9,20.8,13.7,78.9,X, ,X,³·À½
2019-09-27,¼¼Á¾(239),X,28.4,28.7,22.1,16.7,72.9,X, ,X,º¸Åë
2019-09-27,ºÎ¾È(243),X,29.7,29.5,22.4,16.8,81.4,X, ,X,³·À½
2019-09-27,ÀÓ½Ç(244),X,29.1,28.9,21,14.2,79.9,X, ,X,³·À½
2019-09-27,Á¤À¾(245),X,29.2,28.6,22.4,16.7,78.1,X, ,X,³·À½
2019-09-27,³²¿ø(247),X,29,28.9,22.4,16.5,78,X, ,X,³·À½
2019-09-27,Àå¼ö(248),X,28.1,27.7,20.2,13.2,80,X, ,X,³·À½
2019-09-27,¿µ±¤±º(252),X,30,29,,16.6,,X, ,X,³·À½
2019-09-27,±èÇØ½Ã(253),X,29.1,27.8,22.1,19.3,84.3,X, ,X,³·À½
2019-09-27,¼øÃ¢±º(254),X,29.8,29.3,22,15.5,80.1,X, ,X,³·À½
2019-09-27,¾ç»ê½Ã(257),X,29.2,27.7,22.8,20.9,84.4,X, ,X,³·À½
2019-09-27,°­Áø±º(259),X,27.9,26.9,22.3,16.8,79.5,X, ,X,³·À½
2019-09-27,ÀåÈï(260),X,27.9,26.7,21.6,16,86.1,X, ,X,³·À½
2019-09-27,ÇØ³²(261),X,29,27.2,22.4,17.4,82,X, ,X,³·À½
2019-09-27,°íÈï(262),X,26.5,25.1,21.7,17.4,84.3,X, ,X,³·À½
2019-09-27,ÀÇ·É±º(263),X,28,27,21.5,16.9,84,X, ,X,³·À½
2019-09-27,ÇÔ¾ç±º(264),X,29.3,27.9,21.4,14.9,89.8,X, ,X,³·À½
2019-09-27,Áøµµ±ºASOS(268),X,28.8,27.6,22.3,16.9,80.9,X, ,X,³·À½
2019-09-27,ºÀÈ­(271),X,27.1,27.6,18.1,9.4,76.4,X, ,X,³·À½
2019-09-27,¿µÁÖ(272),X,26.7,27.9,19.5,12,69.5,X, ,X,³·À½
2019-09-27,¹®°æ(273),X,27.6,27.4,19.9,13.1,79.8,X, ,X,³·À½
2019-09-27,Ã»¼Û±º(276),X,28.3,26.7,19,13.7,91.3,X, ,X,³·À½
2019-09-27,¿µ´ö(277),X,28.3,26.5,20.5,16.3,87.9,X, ,X,³·À½
2019-09-27,ÀÇ¼º(278),X,29.2,29.4,21.1,14.5,78.4,X, ,X,³·À½
2019-09-27,±¸¹Ì(279),X,29.4,28.1,22,16.5,89.1,X, ,X,³·À½
2019-09-27,¿µÃµ(281),X,27.7,26.6,21.7,17.1,78.9,X, ,X,³·À½
2019-09-27,°æÁÖ½Ã(283),X,28.3,26.4,21.4,17.2,87.9,X, ,X,³·À½
2019-09-27,°ÅÃ¢(284),X,27.8,26.8,20.5,15.7,84.9,X, ,X,³·À½
2019-09-27,ÇÕÃµ(285),X,27.9,27.5,21.8,17,78.1,X, ,X,³·À½
2019-09-27,¹Ð¾ç(288),X,26.9,26.9,21.8,17,83.4,X, ,X,³·À½
2019-09-27,»êÃ»(289),X,28.8,27.9,21.5,16.3,84.9,X, ,X,³·À½
2019-09-27,°ÅÁ¦(294),X,29,26.7,22.2,20.4,93.5,X, ,X,³·À½
2019-09-27,³²ÇØ(295),X,26.8,25,21.9,19.4,85.3,X, ,X,³·À½
2019-09-27,ºÎÃµ(433),X,,27.2,22.9,18.7,,X, ,X,³·À½
2019-09-27,¾È¾ç(434),X,26.7,26.3,23.3,19.7,62,X, ,X,³·À½
2019-09-27,±¤¸í(437),X,,27.9,24.5,21.5,,X, ,X,³·À½
2019-09-27,±ºÆ÷(438),X,,27.1,22.7,18.5,,X, ,X,³·À½
2019-09-27,±èÆ÷(441),X,,25.7,21.3,18,,X, ,X,³·À½
2019-09-27,ÇÏ³²(444),X,,25.7,20.5,15.9,,X, ,X,³·À½
2019-09-27,ÀÇ¿Õ(445),X,,25.6,20.1,15.4,,X, ,X,³·À½
2019-09-27,Æ÷Ãµ(504),X,26.3,27.8,20.4,15.1,67,X, ,X,³·À½
2019-09-27,°¡ÆòÁ¶Á¾(505),X,,26.5,18.5,12.6,,X, ,X,³·À½
2019-09-27,¾È¼º(516),X,27.6,26.9,21.4,16.4,70,X, ,X,³·À½
2019-09-27,°£¼º(517),X,25.4,23,19,15.6,89,X, ,X,³·À½
2019-09-27,ÆòÃ¢(526),X,26,26.9,18.7,12.1,74,X, ,X,³·À½
2019-09-27,ÀÇÁ¤ºÎ(532),X,26.9,26.3,20.7,16.2,84,X, ,X,³·À½
2019-09-27,È¾¼º(536),X,25.7,25,18.6,12.5,84,X, ,X,³·À½
2019-09-27,°í¾ç(540),X,27.9,28.1,21.4,17.4,70,X, ,X,³·À½
2019-09-27,³²¾çÁÖ(541),X,26.8,27.2,21.2,16.3,70,X, ,X,³·À½
2019-09-27,¾È»ê(545),X,27.7,27.3,20.3,14.8,81,X, ,X,³·À½
2019-09-27,°æ±â±¤ÁÖ(546),X,25.1,24.8,19.9,16.4,77,X, ,X,³·À½
2019-09-27,¿©ÁÖ(548),X,24.7,23.9,19.2,14.5,79,X, ,X,³·À½
2019-09-27,¿ëÀÎ(549),X,25.8,26.8,19.6,15.1,74,X, ,X,³·À½
2019-09-27,¿À»ê(550),X,25.9,27.2,21.9,17.3,55,X, ,X,³·À½
2019-09-27,ÆòÅÃ(551),X,27.8,27.5,21.8,16.6,69,X, ,X,³·À½
2019-09-27,È­Ãµ(555),X,27.4,27,19.3,14.6,86,X, ,X,³·À½
2019-09-27,¾ç±¸(556),X,25.8,25.9,18.7,14.7,82,X, ,X,³·À½
2019-09-27,½ÃÈï(565),X,28,28.4,22,16.9,74,X, ,X,³·À½
2019-09-27,±¸¸®(569),X,26.9,27.2,21.9,17.1,67,X, ,X,³·À½
2019-09-27,È­¼º(571),X,28.2,28.6,23,18.6,59,X, ,X,³·À½
2019-09-27,¼º³²(572),X,26.2,26,21.3,17,67,X, ,X,³ôÀ½
2019-09-27,°úÃµ(590),X,26.6,26.2,20.8,15.8,76,X, ,X,³·À½
2019-09-27,¾çÁÖ(598),X,27.9,27.8,20.7,15.9,77,X, ,X,³·À½
2019-09-27,´Ü¾ç(601),X,27.9,28.2,19.1,12.3,86,X, ,X,³·À½
2019-09-27,ÁøÃµ(602),X,27.8,28.6,20.7,14.5,66,X, ,X,³·À½
2019-09-27,±«»ê(603),X,27.6,28,19.3,12.9,84,X, ,X,³·À½
2019-09-27,¿ÁÃµ(604),X,29,28.4,21.3,14.6,80,X, ,X,³·À½
2019-09-27,È«ºÏ(608),X,27.4,26.7,21,16.1,77,X, ,X,³·À½
2019-09-27,°øÁÖ(612),X,28.7,28.7,21.8,15.6,76,X, ,X,³·À½
2019-09-27,¼­Ãµ(614),X,30.4,30.3,23,16.9,82,X, ,X,³·À½
2019-09-27,³í»ê(615),X,30,29.6,22.2,15.4,79,X, ,X,³·À½
2019-09-27,´çÁø(616),X,27.1,26.3,20.9,16.9,80,X, ,X,³·À½
2019-09-27,Ã»¾ç(618),X,28.5,28.1,19.9,13.8,86,X, ,X,³·À½
2019-09-27,À½¼º(619),X,27.1,26.8,18.6,11.8,82,X, ,X,³·À½
2019-09-27,ÁõÆò(623),X,28.2,28.1,21.4,14.6,76,X, ,X,³·À½
2019-09-27,ÅÂ¾È(627),X,28.2,26.8,22.2,16.8,78,X, ,X,³·À½
2019-09-27,¿¹»ê(628),X,28,26.6,21.3,16.6,84,X, ,X,³·À½
2019-09-27,¾Æ»ê(634),X,26.9,27.3,22.2,17.4,63,X, ,X,³·À½
2019-09-27,°è·æ(636),X,28.3,28.5,20.2,14,80,X, ,X,³·À½
2019-09-27,¿¬ÃµÃ»»ê(652),X,26.6,26.1,20.2,15.3,84,X, ,X,³·À½
2019-09-27,¾ç¾ç(670),X,26.5,23.2,19.1,15,94,X, ,X,³·À½
2019-09-27,¹«¾È(699),X,29.4,28.2,22.1,17.8,84,X, ,X,³·À½
2019-09-27,¹«ÁÖ(701),X,30.3,28.7,20.3,15.4,92,X, ,X,³·À½
2019-09-27,ÀÍ»ê(702),X,30.2,28.9,22,16.1,86,X, ,X,³·À½
2019-09-27,Áø¾È(703),X,,27.6,20.8,15.9,,X, ,X,³·À½
2019-09-27,´ã¾ç(706),X,30.5,29.1,22.6,16.8,88,X, ,X,³·À½
2019-09-27,±¸·Ê(709),X,29.3,28.1,21.6,16.4,89,X, ,X,³·À½
2019-09-27,³ªÁÖ(710),X,29.7,28.4,22.5,17.1,85,X, ,X,³·À½
2019-09-27,¼øÃµ½Ã(712),X,29.7,28.4,22.8,18.6,85,X, ,X,³·À½
2019-09-27,±¤¾çÀ¾(713),X,29.6,28.6,22.5,18.2,85,X, ,X,³·À½
2019-09-27,Àå¼º(730),X,29.3,28.7,21.7,16,84,X, ,X,³·À½
2019-09-27,¿µ¾Ï(731),X,29.6,28.2,22.6,15.8,82,X, ,X,³·À½
2019-09-27,º¸¼º(732),X,26.4,24.9,20.3,15.5,90,X, ,X,³·À½
2019-09-27,¿ÏÁÖ(734),X,30.2,29.4,22.1,16.5,83,X, ,X,³·À½
2019-09-27,±èÁ¦(737),X,29.5,28.8,22.5,17.3,82,X, ,X,³·À½
2019-09-27,È­¼ø(741),X,29.5,29.3,22.8,16.3,71,X, ,X,³·À½
2019-09-27,ÇÔÆò(754),X,29.9,28.9,22.9,17.7,81,X, ,X,³·À½
2019-09-27,°î¼º(768),X,30.4,30.1,21.5,15,82,X, ,X,³·À½
2019-09-27,¾ÐÇØµµ(789),X,29.7,28.5,22.6,18.2,85,X, ,X,³·À½
2019-09-27,¿µ¾ç(801),X,28,27.1,19.1,13.3,85,X, ,X,³·À½
2019-09-27,¼ºÁÖ(810),X,28.6,28.4,22.1,16.4,77,X, ,X,³·À½
2019-09-27,°í·É(812),X,27.8,27.1,21.8,17.4,86,X, ,X,³·À½
2019-09-27,Ã»µµ(813),X,28.6,28.2,22.2,16.8,77,X, ,X,³·À½
2019-09-27,¿¹Ãµ(815),X,28.1,27,19.9,13,86,X, ,X,³·À½
2019-09-27,±èÃµ(822),X,29,27.7,20.5,16,89,X, ,X,³·À½
2019-09-27,±ºÀ§(823),X,29.8,29.5,21.1,14.4,81,X, ,X,³·À½
2019-09-27,Ä¥°î(825),X,28.9,28.2,22.2,16.2,81,X, ,X,³·À½
2019-09-27,°æ»ê(827),X,28.5,27.8,21.9,18.5,78,X, ,X,³·À½
2019-09-27,»ïÃ´(876),X,25.5,23.9,19.6,14.4,76,X, ,X,³·À½
2019-09-27,¼ÓÃÊ(90),X,25.4,23,19.7,16.5,80.9,X, ,X,³·À½
2019-09-27,»ïÃµÆ÷(907),X,27.8,26.4,22,18.9,83,X, ,X,³·À½
2019-09-27,°í¼º(918),X,27.9,26.2,21.5,17.6,86,X, ,X,³·À½
2019-09-27,Ã¢³ç(919),X,28.4,27.2,22.5,18.5,83,X, ,X,³·À½
2019-09-27,ÇÔ¾È(920),X,28.3,27.8,21.7,16.6,80,X, ,X,³·À½
2019-09-27,ºÏÃáÃµ(93),X,26.4,26.1,19.7,14.6,84,X, ,X,º¸Åë
2019-09-27,ÇÏµ¿(932),X,28.2,27,22,18.1,85,X, ,X,³·À½
2019-09-27,Ã¶¿ø(95),X,26.2,25.9,19.9,15,85.4,X, ,X,³·À½
2019-09-27,µ¿µÎÃµ(98),X,26.7,26.1,20.7,16.3,77.6,X, ,X,³·À½
2019-09-27,ÆÄÁÖ(99),X,27.3,26.2,20.4,16.7,84.9,X, ,X,³·À½
2019-09-28,ºÏ°­¸ª(104),X,25.6,23.4,20.1,17.1,87.6,X, ,X,º¸Åë
2019-09-28,µ¿ÇØ(106),X,24.8,22.1,20,17.2,90,X, ,X,³·À½
2019-09-28,¼­¿ï(108),X,28.6,29.2,23.7,19.4,58.9,X, ,X,º¸Åë
